0,1,2,3,4,5,6,7,8,9,10,11,key,major/minor,chordStyle
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,
1.25,0.0,0.25,0.0,0.0,1.75,0.0,0.0,0.0,0.25,0.0,0.0,5,0,0
1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.25,0.0,0.25,0.0,0.0,5,0,0
1.25,0.0,0.25,0.0,0.0,1.75,0.0,0.0,0.0,0.25,0.0,0.0,5,0,0
1.25,0.0,0.25,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.25,0.0,5,0,4
1.5,0.0,0.0,0.0,0.25,0.5,0.0,0.75,0.0,0.25,0.25,0.0,5,0,4
1.25,0.0,0.25,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.25,0.0,5,0,4
1.25,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,1.25,0.0,0.0,5,0,0
0.75,0.0,0.75,0.0,0.0,1.75,0.0,0.0,0.0,0.25,0.0,0.0,5,0,0
0.0,0.0,1.5,0.0,0.0,0.25,0.0,1.25,0.0,0.25,0.0,0.25,5,0,0
1.25,0.0,0.25,0.0,0.25,0.0,0.0,1.5,0.0,0.0,0.25,0.0,5,0,4
1.5,0.0,0.0,0.0,0.25,0.0,0.0,1.25,0.0,0.25,0.25,0.0,5,0,4
1.5,0.0,0.0,0.0,0.25,0.0,0.0,1.25,0.0,0.25,0.25,0.0,5,0,4
1.25,0.0,0.25,0.0,0.0,1.75,0.0,0.0,0.0,0.25,0.0,0.0,5,0,0
1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.25,0.0,0.25,0.0,0.0,5,0,0
1.25,0.0,0.25,0.0,0.0,1.75,0.0,0.0,0.0,0.25,0.0,0.0,5,0,0
1.25,0.0,0.25,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.25,0.0,5,0,4
1.5,0.0,0.0,0.0,0.25,0.5,0.0,0.75,0.0,0.25,0.25,0.0,5,0,4
