offset,c,c#,d,d#,e,f,f#,g,g#,a,a#,b,total
13601/80,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
13681/80,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,3.0
13761/80,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,3.0
13841/80,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,3.0
13921/80,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,3.0
14001/80,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0
14081/80,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
14161/80,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
14241/80,0.5,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0
14321/80,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
14401/80,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3.0
14481/80,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,3.0
14561/80,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,3.0
14641/80,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,4.0
14721/80,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
14801/80,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
14881/80,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
14961/80,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
15041/80,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
15121/80,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
15201/80,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0
15281/80,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
15361/80,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
15441/80,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0
15521/80,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,3.0
15601/80,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,3.0
15681/80,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,3.0
15761/80,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,3.0
15841/80,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
15921/80,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0
16001/80,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,3.0
16081/80,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,3.0
16161/80,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.5
16241/80,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
16321/80,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
16401/80,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,3.0
16481/80,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
16561/80,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
16641/80,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
16721/80,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0
16801/80,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
16881/80,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
16961/80,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
17041/80,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
17121/80,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,0.0,3.0
17201/80,0.0,0.0,0.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0
17281/80,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,3.0
17361/80,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,3.0
17441/80,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,3.0
17521/80,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,3.0
17601/80,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
17681/80,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
17761/80,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.5,0.0,0.0,0.0,3.0
17841/80,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,3.0
17921/80,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3.0
18001/80,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
18081/80,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3.0
18161/80,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
18241/80,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0
18321/80,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0
18401/80,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0
18481/80,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
18561/80,0.5,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0
18641/80,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
18721/80,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
18801/80,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
18881/80,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0
18961/80,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
19041/80,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0
19121/80,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
19201/80,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
19281/80,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0
19361/80,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,3.0
19441/80,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,3.0
19521/80,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,3.0
