0,1,2,3,4,5,6,7,8,9,10,11,key,major/minor,chordStyle
0.75,0.0,0.5,0.25,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,5,1,1
0.25,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.25,0.0,0.0,0.0,5,1,4
0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.5,0.0,0.0,0.0,5,1,1
0.25,0.0,0.5,0.75,0.0,0.25,0.0,1.25,0.0,0.0,0.0,0.0,5,1,12
0.75,0.0,0.0,0.25,0.0,0.25,0.0,1.25,0.5,0.0,0.0,0.0,5,1,4
0.75,0.0,0.0,0.75,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,5,1,1
0.25,0.0,0.25,0.25,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,5,1,1
0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.25,0.0,0.0,0.0,0.0,5,1,11
0.75,0.0,0.5,0.25,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,5,1,1
0.25,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.25,0.0,0.0,0.0,5,1,4
0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.5,0.0,0.0,0.0,5,1,1
0.25,0.0,0.0,0.75,0.0,0.25,0.0,1.75,0.0,0.0,0.0,0.0,5,1,12
0.25,0.0,0.75,0.0,0.0,0.25,0.0,1.25,0.5,0.0,0.0,0.0,5,1,16
0.25,0.0,0.75,0.0,0.0,0.25,0.0,1.75,0.0,0.0,0.0,0.0,5,1,11
0.5,0.0,0.25,1.25,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,5,1,13
0.25,0.0,0.0,1.25,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,5,1,13
0.75,0.0,0.5,0.25,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,5,1,1
0.25,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.25,0.0,0.0,0.0,5,1,4
0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.5,0.0,0.0,0.0,5,1,4
